period,mr_id,project_id,reviewer_id,created_at,resolvable,resolved
Post-AI,263,170,222,2026-04-06T16:25:43.685Z,True,True
Post-AI,263,170,222,2026-04-06T16:25:43.136Z,True,True
Post-AI,263,170,222,2026-04-06T16:23:28.208Z,True,True
Post-AI,262,170,220,2026-04-10T17:33:28.236Z,True,True
Post-AI,262,170,222,2026-04-10T17:01:34.030Z,True,True
Post-AI,262,170,222,2026-04-10T17:01:33.811Z,True,True
Post-AI,262,170,185,2026-04-06T16:33:33.805Z,True,True
Post-AI,262,170,185,2026-04-06T16:31:58.062Z,True,True
Post-AI,262,170,185,2026-04-06T16:31:37.303Z,True,True
Post-AI,261,170,11,2026-04-09T17:52:22.047Z,True,True
Post-AI,261,170,11,2026-04-09T16:02:27.841Z,True,True
Post-AI,261,170,11,2026-04-09T15:34:35.465Z,True,True
Post-AI,261,170,11,2026-04-09T15:29:17.665Z,True,True
Post-AI,261,170,11,2026-04-09T15:17:50.211Z,True,True
Post-AI,261,170,11,2026-04-09T15:16:54.304Z,True,True
Post-AI,261,170,222,2026-04-09T14:51:28.511Z,True,True
Post-AI,261,170,222,2026-04-09T14:51:28.357Z,True,True
Post-AI,261,170,222,2026-04-09T14:51:28.249Z,True,True
Post-AI,261,170,222,2026-04-09T14:51:28.126Z,True,True
Post-AI,261,170,222,2026-04-09T14:51:27.915Z,True,True
Post-AI,261,170,222,2026-04-09T14:13:05.027Z,True,True
Post-AI,261,170,11,2026-04-08T19:58:34.981Z,True,True
Post-AI,261,170,11,2026-04-08T19:57:47.627Z,True,True
Post-AI,261,170,11,2026-04-08T19:56:23.845Z,True,True
Post-AI,261,170,185,2026-04-06T23:18:29.351Z,True,True
Post-AI,261,170,185,2026-04-06T23:16:20.864Z,True,True
Post-AI,261,170,185,2026-04-06T23:14:40.488Z,True,True
Post-AI,260,170,222,2026-04-01T22:45:30.483Z,False,False
Post-AI,257,170,11,2026-04-01T23:43:56.331Z,True,True
Post-AI,257,170,222,2026-04-01T23:22:16.567Z,True,True
Post-AI,257,170,11,2026-04-01T22:06:27.298Z,True,True
Post-AI,257,170,11,2026-04-01T22:05:39.624Z,True,True
Post-AI,257,170,222,2026-04-01T20:41:51.707Z,True,True
Post-AI,257,170,222,2026-04-01T20:41:51.444Z,True,True
Post-AI,257,170,11,2026-04-01T16:11:35.931Z,True,True
Post-AI,257,170,181,2026-04-01T15:48:23.481Z,True,True
Post-AI,257,170,11,2026-04-01T15:34:39.460Z,False,False
Post-AI,257,170,11,2026-04-01T15:34:39.342Z,False,False
Post-AI,257,170,11,2026-04-01T15:34:39.288Z,False,False
Post-AI,257,170,11,2026-04-01T15:34:39.197Z,True,True
Post-AI,257,170,11,2026-04-01T15:34:38.939Z,True,True
Post-AI,257,170,11,2026-04-01T15:34:38.818Z,True,True
Post-AI,257,170,11,2026-04-01T15:34:38.561Z,True,True
Post-AI,257,170,11,2026-04-01T15:26:03.279Z,True,True
Post-AI,257,170,11,2026-04-01T15:25:32.477Z,True,True
Post-AI,257,170,7,2026-03-31T04:47:48.441Z,True,True
Post-AI,257,170,7,2026-03-31T04:37:51.815Z,True,True
Post-AI,257,170,4,2026-03-30T11:44:55.624Z,True,True
Post-AI,257,170,4,2026-03-30T11:43:50.385Z,True,True
Post-AI,257,170,4,2026-03-30T11:36:06.417Z,True,True
Post-AI,257,170,4,2026-03-30T11:34:18.976Z,True,True
Post-AI,257,170,11,2026-03-27T21:44:14.072Z,False,False
Post-AI,256,170,4,2026-03-30T09:30:33.443Z,False,False
Post-AI,256,170,222,2026-03-27T23:05:58.192Z,True,False
Post-AI,255,170,7,2026-03-31T03:32:11.189Z,True,True
Post-AI,255,170,7,2026-03-31T03:32:02.058Z,True,True
Post-AI,255,170,7,2026-03-31T03:31:56.226Z,True,True
Post-AI,255,170,7,2026-03-31T03:31:49.878Z,True,True
Post-AI,255,170,7,2026-03-31T03:31:35.432Z,True,True
Post-AI,255,170,222,2026-03-31T02:51:30.189Z,True,True
Post-AI,255,170,222,2026-03-31T02:51:05.767Z,True,True
Post-AI,255,170,222,2026-03-31T02:46:08.955Z,True,True
Post-AI,255,170,222,2026-03-31T02:44:49.356Z,True,True
Post-AI,255,170,222,2026-03-31T02:17:08.035Z,True,True
Post-AI,255,170,185,2026-03-30T18:20:05.934Z,False,False
Post-AI,255,170,7,2026-03-30T04:09:52.675Z,True,True
Post-AI,255,170,7,2026-03-30T04:09:04.957Z,True,True
Post-AI,255,170,7,2026-03-30T04:08:30.530Z,True,True
Post-AI,255,170,185,2026-03-27T17:37:32.341Z,True,True
Post-AI,255,170,185,2026-03-27T17:35:05.588Z,True,True
Post-AI,255,170,185,2026-03-27T17:27:31.312Z,True,True
Post-AI,254,170,4,2026-03-31T02:51:10.130Z,True,True
Post-AI,254,170,222,2026-03-31T00:56:44.106Z,True,True
Post-AI,253,170,185,2026-03-30T16:16:30.637Z,False,False
Post-AI,253,170,222,2026-03-30T04:12:23.574Z,True,True
Post-AI,253,170,222,2026-03-30T04:09:39.641Z,True,True
Post-AI,253,170,222,2026-03-30T04:08:53.087Z,True,True
Post-AI,253,170,7,2026-03-30T03:04:21.955Z,True,True
Post-AI,253,170,4,2026-03-30T03:01:59.378Z,True,True
Post-AI,253,170,222,2026-03-27T19:33:05.428Z,True,True
Post-AI,253,170,222,2026-03-27T19:32:33.359Z,True,True
Post-AI,253,170,222,2026-03-27T19:32:28.827Z,True,True
Post-AI,253,170,222,2026-03-27T19:32:21.329Z,True,True
Post-AI,253,170,222,2026-03-27T19:32:10.033Z,True,True
Post-AI,253,170,222,2026-03-27T19:31:58.611Z,True,True
Post-AI,253,170,4,2026-03-27T12:40:53.321Z,True,True
Post-AI,253,170,4,2026-03-27T12:36:56.232Z,True,True
Post-AI,253,170,4,2026-03-27T12:32:51.273Z,True,True
Post-AI,253,170,4,2026-03-27T12:30:17.018Z,True,True
Post-AI,253,170,4,2026-03-27T11:58:50.862Z,True,True
Post-AI,253,170,185,2026-03-27T05:36:25.807Z,True,True
Post-AI,253,170,185,2026-03-27T05:26:10.999Z,True,True
Post-AI,249,170,12,2026-03-27T05:51:57.118Z,True,True
Post-AI,249,170,12,2026-03-27T05:51:48.823Z,True,True
Post-AI,249,170,12,2026-03-27T05:51:40.143Z,True,True
Post-AI,249,170,12,2026-03-27T05:51:29.538Z,True,True
Post-AI,249,170,12,2026-03-27T05:51:10.626Z,True,True
Post-AI,249,170,7,2026-03-27T05:08:19.996Z,True,True
Post-AI,249,170,185,2026-03-27T02:22:29.455Z,False,False
Post-AI,249,170,185,2026-03-27T02:20:28.048Z,True,True
Post-AI,249,170,185,2026-03-27T02:18:41.866Z,True,True
Post-AI,249,170,185,2026-03-27T02:11:54.332Z,True,True
Post-AI,249,170,185,2026-03-27T02:08:54.523Z,True,True
Post-AI,249,170,185,2026-03-27T02:01:55.998Z,True,True
Post-AI,249,170,12,2026-03-26T17:08:14.962Z,True,True
Post-AI,249,170,12,2026-03-26T17:08:00.655Z,True,True
Post-AI,249,170,185,2026-03-26T06:54:53.549Z,True,True
Post-AI,249,170,185,2026-03-26T06:15:14.493Z,True,True
Post-AI,247,170,7,2026-03-25T10:33:35.444Z,False,False
Post-AI,247,170,222,2026-03-23T19:14:50.529Z,True,True
Post-AI,247,170,185,2026-03-23T17:17:42.383Z,True,True
Post-AI,246,170,7,2026-03-23T16:07:56.665Z,True,True
Post-AI,246,170,7,2026-03-23T16:07:33.115Z,True,True
Post-AI,246,170,7,2026-03-23T16:07:05.429Z,True,True
Post-AI,246,170,222,2026-03-23T15:51:57.149Z,True,True
Post-AI,246,170,222,2026-03-23T15:51:57.051Z,True,True
Post-AI,246,170,222,2026-03-23T15:51:56.891Z,True,True
Post-AI,243,170,4,2026-03-23T14:44:16.418Z,True,True
Post-AI,243,170,222,2026-03-22T04:19:48.113Z,True,True
Post-AI,242,170,12,2026-03-17T11:09:48.767Z,True,True
Post-AI,242,170,12,2026-03-17T11:09:33.929Z,True,True
Post-AI,242,170,12,2026-03-17T11:09:07.943Z,True,True
Post-AI,242,170,12,2026-03-17T11:07:39.096Z,True,True
Post-AI,242,170,12,2026-03-17T11:07:25.972Z,True,True
Post-AI,242,170,185,2026-03-16T18:11:01.424Z,True,True
Post-AI,242,170,185,2026-03-16T17:57:13.843Z,True,True
Post-AI,242,170,185,2026-03-16T17:53:57.598Z,True,True
Post-AI,242,170,185,2026-03-16T17:50:01.322Z,True,True
Post-AI,242,170,185,2026-03-16T16:45:16.873Z,True,True
Post-AI,240,170,4,2026-03-16T04:13:19.035Z,True,True
Post-AI,240,170,4,2026-03-16T04:13:08.538Z,True,True
Post-AI,240,170,4,2026-03-16T03:52:02.992Z,True,True
Post-AI,240,170,222,2026-03-16T03:34:29.879Z,True,True
Post-AI,240,170,222,2026-03-16T03:34:29.775Z,True,True
Post-AI,240,170,222,2026-03-16T03:34:29.242Z,True,True
Post-AI,238,170,185,2026-03-13T07:00:13.381Z,True,True
Post-AI,238,170,7,2026-03-13T06:47:35.076Z,True,True
Post-AI,238,170,7,2026-03-13T06:47:15.694Z,True,True
Post-AI,238,170,7,2026-03-13T06:41:57.012Z,True,True
Post-AI,238,170,7,2026-03-13T06:41:29.859Z,True,True
Post-AI,238,170,7,2026-03-13T06:38:56.119Z,True,True
Post-AI,238,170,185,2026-03-13T06:23:43.877Z,True,True
Post-AI,238,170,185,2026-03-13T06:21:54.487Z,True,True
Post-AI,238,170,185,2026-03-13T06:15:28.131Z,True,True
Post-AI,238,170,185,2026-03-13T06:13:48.828Z,True,True
Post-AI,238,170,185,2026-03-13T06:11:38.609Z,True,True
Post-AI,237,170,4,2026-03-12T10:55:30.032Z,True,True
Post-AI,237,170,4,2026-03-12T10:52:39.111Z,True,True
Post-AI,237,170,4,2026-03-12T10:52:27.069Z,True,True
Post-AI,237,170,4,2026-03-12T10:51:48.963Z,True,True
Post-AI,237,170,4,2026-03-12T10:51:34.070Z,True,True
Post-AI,237,170,4,2026-03-12T10:51:18.968Z,True,True
Post-AI,237,170,185,2026-03-12T07:06:09.048Z,True,True
Post-AI,237,170,185,2026-03-12T07:04:26.606Z,True,True
Post-AI,237,170,185,2026-03-12T07:01:38.257Z,True,True
Post-AI,237,170,185,2026-03-12T06:57:49.484Z,True,True
Post-AI,237,170,185,2026-03-12T06:51:52.622Z,True,True
Post-AI,237,170,185,2026-03-12T06:49:21.926Z,True,True
Post-AI,236,170,222,2026-03-10T18:50:54.776Z,True,True
Post-AI,236,170,222,2026-03-10T18:50:46.612Z,True,True
Post-AI,236,170,222,2026-03-10T17:57:58.580Z,True,True
Post-AI,236,170,222,2026-03-10T17:57:22.335Z,True,True
Post-AI,236,170,222,2026-03-10T17:47:49.700Z,True,True
Post-AI,236,170,185,2026-03-10T16:31:37.545Z,True,True
Post-AI,236,170,185,2026-03-10T16:31:26.720Z,True,True
Post-AI,236,170,185,2026-03-10T16:25:39.816Z,True,True
Post-AI,236,170,185,2026-03-10T16:12:11.844Z,True,True
Post-AI,236,170,185,2026-03-10T16:10:24.887Z,True,True
Post-AI,236,170,222,2026-03-10T15:22:16.668Z,True,True
Post-AI,236,170,7,2026-03-10T05:28:10.758Z,True,True
Post-AI,233,170,7,2026-03-10T04:40:45.353Z,True,True
Post-AI,233,170,4,2026-03-10T04:20:59.908Z,True,True
Post-AI,233,170,185,2026-03-10T03:52:56.642Z,True,True
Post-AI,233,170,7,2026-03-10T03:49:18.927Z,True,True
Post-AI,233,170,185,2026-03-10T03:28:35.139Z,True,True
Post-AI,233,170,7,2026-03-10T03:20:57.502Z,True,True
Post-AI,233,170,7,2026-03-10T03:20:47.841Z,True,True
Post-AI,233,170,7,2026-03-10T03:20:40.909Z,True,True
Post-AI,233,170,7,2026-03-10T03:20:33.124Z,True,True
Post-AI,233,170,7,2026-03-10T03:20:20.333Z,True,True
Post-AI,233,170,7,2026-03-10T03:20:12.022Z,True,True
Post-AI,233,170,7,2026-03-10T03:16:07.451Z,True,True
Post-AI,233,170,185,2026-03-10T00:13:12.949Z,True,True
Post-AI,233,170,185,2026-03-10T00:13:05.442Z,True,True
Post-AI,233,170,185,2026-03-10T00:09:11.891Z,True,True
Post-AI,233,170,185,2026-03-10T00:01:31.392Z,True,True
Post-AI,233,170,185,2026-03-10T00:01:05.868Z,True,True
Post-AI,233,170,185,2026-03-09T23:54:56.493Z,True,True
Post-AI,233,170,222,2026-03-09T19:54:17.501Z,True,True
Post-AI,233,170,7,2026-03-03T07:10:06.195Z,False,False
Post-AI,232,170,185,2026-03-02T09:06:54.410Z,False,False
Post-AI,223,170,222,2026-02-19T15:47:42.627Z,True,False
Post-AI,223,170,7,2026-02-19T09:39:46.193Z,True,False
Post-AI,222,170,12,2026-02-23T05:45:54.489Z,True,True
Post-AI,222,170,185,2026-02-20T22:13:35.464Z,False,False
Post-AI,222,170,185,2026-02-20T21:48:42.466Z,True,True
Post-AI,222,170,12,2026-02-20T11:50:00.129Z,True,True
Post-AI,222,170,12,2026-02-20T11:48:43.437Z,True,True
Post-AI,222,170,12,2026-02-20T11:47:02.473Z,True,True
Post-AI,222,170,12,2026-02-20T11:46:34.836Z,True,True
Post-AI,222,170,12,2026-02-20T11:45:09.889Z,True,True
Post-AI,222,170,12,2026-02-20T11:44:02.879Z,True,True
Post-AI,222,170,12,2026-02-20T11:39:04.149Z,True,True
Post-AI,222,170,12,2026-02-20T11:37:55.727Z,True,True
Post-AI,222,170,12,2026-02-20T11:33:33.202Z,True,True
Post-AI,222,170,12,2026-02-20T11:18:56.699Z,True,True
Post-AI,222,170,12,2026-02-20T09:20:25.075Z,True,True
Post-AI,222,170,7,2026-02-20T07:16:54.740Z,True,True
Post-AI,222,170,185,2026-02-20T00:50:28.148Z,True,True
Post-AI,222,170,185,2026-02-20T00:41:01.546Z,True,True
Post-AI,222,170,185,2026-02-20T00:37:59.926Z,True,True
Post-AI,222,170,185,2026-02-20T00:36:33.906Z,True,True
Post-AI,222,170,185,2026-02-20T00:35:01.597Z,True,True
Post-AI,222,170,185,2026-02-20T00:19:55.266Z,True,True
Post-AI,222,170,185,2026-02-20T00:13:53.349Z,True,True
Post-AI,222,170,185,2026-02-20T00:10:12.834Z,True,True
Post-AI,222,170,185,2026-02-20T00:04:40.565Z,True,True
Post-AI,222,170,185,2026-02-20T00:04:24.147Z,True,True
Post-AI,222,170,185,2026-02-19T20:59:41.010Z,True,True
Post-AI,222,170,185,2026-02-19T20:54:08.477Z,True,True
Post-AI,222,170,12,2026-02-18T10:55:45.351Z,True,True
Post-AI,222,170,12,2026-02-18T10:54:53.451Z,False,False
Post-AI,222,170,12,2026-02-18T10:32:49.812Z,True,True
Post-AI,222,170,12,2026-02-18T10:22:54.399Z,True,True
Post-AI,222,170,12,2026-02-18T10:18:02.127Z,True,True
Post-AI,222,170,12,2026-02-18T10:16:58.476Z,True,True
Post-AI,222,170,12,2026-02-18T10:14:27.833Z,True,True
Post-AI,222,170,12,2026-02-18T10:13:13.547Z,True,True
Post-AI,222,170,12,2026-02-18T10:11:51.499Z,True,True
Post-AI,222,170,12,2026-02-18T10:08:04.028Z,True,True
Post-AI,222,170,12,2026-02-18T10:05:37.986Z,True,True
Post-AI,222,170,12,2026-02-18T10:04:01.280Z,True,True
Post-AI,222,170,12,2026-02-18T10:02:46.772Z,True,True
Post-AI,222,170,12,2026-02-18T10:01:04.815Z,True,True
Post-AI,222,170,12,2026-02-18T10:00:06.485Z,True,True
Post-AI,222,170,12,2026-02-18T06:46:51.044Z,True,True
Post-AI,222,170,185,2026-02-17T22:07:02.254Z,False,False
Post-AI,222,170,185,2026-02-17T22:04:12.517Z,True,True
Post-AI,222,170,185,2026-02-17T22:01:55.506Z,True,True
Post-AI,222,170,185,2026-02-17T22:01:37.546Z,True,True
Post-AI,222,170,185,2026-02-17T21:58:18.301Z,True,True
Post-AI,222,170,185,2026-02-17T21:55:05.843Z,True,True
Post-AI,222,170,185,2026-02-17T21:54:53.164Z,True,True
Post-AI,222,170,185,2026-02-17T21:53:38.450Z,True,True
Post-AI,222,170,185,2026-02-17T21:51:19.481Z,True,True
Post-AI,222,170,185,2026-02-17T21:48:49.528Z,True,True
Post-AI,222,170,185,2026-02-17T21:46:32.385Z,True,True
Post-AI,222,170,185,2026-02-17T21:42:23.530Z,True,True
Post-AI,222,170,185,2026-02-17T21:40:53.700Z,True,True
Post-AI,222,170,185,2026-02-17T21:34:48.676Z,True,True
Post-AI,222,170,185,2026-02-17T21:33:48.909Z,True,True
Post-AI,222,170,185,2026-02-17T21:29:31.496Z,True,True
Post-AI,222,170,185,2026-02-17T21:28:02.460Z,True,True
Post-AI,221,170,185,2026-02-18T07:15:28.566Z,False,False
Post-AI,221,170,7,2026-02-18T03:50:58.582Z,True,True
Post-AI,221,170,7,2026-02-18T03:50:47.385Z,True,True
Post-AI,221,170,7,2026-02-18T03:34:18.556Z,True,True
Post-AI,221,170,7,2026-02-18T03:31:34.144Z,True,True
Post-AI,221,170,7,2026-02-18T03:29:13.482Z,True,True
Post-AI,221,170,7,2026-02-18T03:28:50.830Z,True,True
Post-AI,221,170,7,2026-02-18T02:59:37.231Z,True,True
Post-AI,221,170,185,2026-02-17T21:17:55.676Z,False,False
Post-AI,221,170,185,2026-02-17T21:13:29.324Z,True,True
Post-AI,221,170,185,2026-02-17T21:12:31.372Z,True,True
Post-AI,221,170,185,2026-02-17T20:37:39.439Z,True,True
Post-AI,221,170,185,2026-02-17T20:31:13.227Z,True,True
Post-AI,221,170,185,2026-02-17T20:18:15.354Z,True,True
Post-AI,221,170,185,2026-02-17T20:17:51.162Z,True,True
Post-AI,221,170,185,2026-02-17T20:13:53.260Z,True,True
Post-AI,213,170,209,2026-02-06T19:10:06.785Z,True,False
Post-AI,213,170,222,2026-02-06T19:01:49.229Z,True,False
Post-AI,213,170,209,2026-02-06T18:30:31.127Z,True,True
Post-AI,213,170,185,2026-02-06T17:55:34.401Z,True,True
Post-AI,211,170,222,2026-02-06T19:34:14.544Z,True,False
Post-AI,211,170,209,2026-02-05T20:03:24.583Z,True,False
Post-AI,209,170,185,2026-03-19T17:06:44.200Z,True,False
Post-AI,209,170,185,2026-03-19T17:04:45.945Z,True,False
Post-AI,209,170,185,2026-03-19T16:58:45.798Z,True,False
Post-AI,209,170,7,2026-02-13T13:08:58.944Z,True,False
Post-AI,209,170,209,2026-02-12T20:44:58.367Z,True,False
Post-AI,209,170,7,2026-02-12T09:03:00.750Z,True,False
Post-AI,207,170,138,2026-02-03T22:22:23.136Z,True,False
Post-AI,207,170,209,2026-02-02T21:37:20.105Z,True,False
Post-AI,207,170,185,2026-02-02T19:33:40.688Z,True,False
Post-AI,207,170,222,2026-02-02T17:26:55.343Z,True,True
Post-AI,207,170,209,2026-02-02T17:25:15.136Z,True,True
Post-AI,207,170,222,2026-02-02T16:49:56.303Z,True,True
Post-AI,207,170,209,2026-02-02T16:46:36.391Z,True,False
Post-AI,207,170,222,2026-02-02T16:38:11.071Z,True,False
Post-AI,205,170,209,2026-02-03T14:32:01.547Z,True,False
Post-AI,205,170,4,2026-02-03T06:10:52.870Z,True,False
Post-AI,204,170,222,2026-01-30T02:56:24.415Z,True,True
Post-AI,204,170,209,2026-01-30T01:30:24.521Z,True,True
Post-AI,201,170,209,2026-01-28T18:31:50.839Z,False,False
Post-AI,197,170,222,2026-01-27T21:13:35.031Z,True,True
Post-AI,197,170,209,2026-01-27T20:53:49.661Z,True,True
Post-AI,197,170,209,2026-01-27T20:53:39.043Z,True,True
Post-AI,196,170,222,2026-01-28T18:38:47.828Z,True,False
Post-AI,196,170,185,2026-01-27T21:33:33.180Z,True,False
Post-AI,192,170,209,2026-01-23T18:07:42.287Z,False,False
Post-AI,192,170,185,2026-01-23T17:41:27.222Z,True,True
Post-AI,192,170,185,2026-01-23T17:40:10.698Z,True,True
Post-AI,192,170,185,2026-01-23T17:39:20.711Z,True,True
Post-AI,192,170,185,2026-01-23T17:29:56.752Z,True,True
Post-AI,192,170,185,2026-01-23T17:27:14.749Z,True,True
Post-AI,192,170,185,2026-01-23T17:24:17.916Z,True,True
Post-AI,191,170,7,2026-01-23T07:36:32.847Z,True,True
Post-AI,191,170,7,2026-01-23T07:36:03.176Z,True,True
Post-AI,191,170,7,2026-01-23T07:34:02.127Z,True,True
Post-AI,191,170,7,2026-01-23T07:32:29.223Z,True,True
Post-AI,191,170,4,2026-01-23T06:52:06.062Z,True,True
Post-AI,191,170,4,2026-01-23T06:43:51.391Z,True,True
Post-AI,191,170,4,2026-01-23T06:38:26.117Z,True,True
Post-AI,191,170,4,2026-01-23T06:32:17.579Z,True,True
Post-AI,190,170,209,2026-01-22T14:55:36.645Z,False,False
Post-AI,190,170,7,2026-01-22T09:39:10.583Z,False,False
Post-AI,189,170,185,2026-01-20T21:50:06.550Z,False,False
Post-AI,189,170,209,2026-01-19T14:53:10.299Z,False,False
Post-AI,189,170,209,2026-01-19T14:48:56.226Z,True,False
Post-AI,189,170,185,2026-01-16T22:46:40.950Z,True,False
Post-AI,189,170,185,2026-01-16T22:45:54.584Z,True,False
Post-AI,189,170,185,2026-01-16T22:44:32.155Z,True,False
Post-AI,189,170,185,2026-01-16T22:43:47.321Z,True,False
Post-AI,189,170,185,2026-01-16T22:43:11.333Z,True,False
Post-AI,189,170,185,2026-01-16T22:42:30.289Z,True,False
Post-AI,189,170,185,2026-01-16T22:37:44.903Z,True,False
Pre-AI,14,157,185,2026-01-13T06:16:27.282Z,True,False
Pre-AI,7,177,7,2025-08-25T08:56:22.833Z,False,False
Post-AI,120,157,185,2026-05-21T05:25:57.981Z,True,True
Post-AI,120,157,4,2026-05-21T05:17:45.624Z,True,True
Post-AI,120,157,185,2026-05-21T05:17:36.221Z,True,True
Post-AI,120,157,4,2026-05-21T05:15:49.441Z,True,True
Post-AI,100,157,181,2026-04-19T14:40:56.565Z,False,False
Post-AI,99,157,181,2026-04-19T02:30:01.182Z,False,False
Post-AI,98,157,181,2026-04-19T02:21:22.732Z,False,False
Post-AI,87,157,185,2026-04-02T05:40:52.075Z,True,False
Post-AI,87,157,4,2026-04-02T05:18:02.459Z,True,False
Post-AI,83,157,185,2026-04-01T01:32:51.972Z,False,False
Post-AI,83,157,11,2026-03-31T20:24:45.849Z,False,False
Post-AI,82,157,4,2026-03-31T09:38:12.729Z,True,False
Post-AI,43,157,185,2026-02-06T03:52:42.089Z,False,False
Post-AI,42,157,185,2026-02-06T03:32:04.947Z,False,False
Post-AI,39,157,185,2026-02-03T07:46:05.906Z,True,False
Post-AI,39,157,4,2026-02-03T07:36:54.397Z,True,False
Post-AI,39,157,185,2026-02-03T07:17:02.388Z,True,False
Post-AI,39,157,4,2026-02-03T06:56:04.930Z,True,False
Post-AI,32,157,4,2026-01-30T08:35:09.127Z,True,False
Post-AI,32,157,4,2026-01-30T08:33:02.544Z,True,False
Post-AI,32,157,4,2026-01-30T08:29:40.934Z,True,False
Post-AI,125,220,12,2026-07-01T09:30:26.575Z,False,False
Post-AI,125,220,11,2026-06-30T17:25:18.636Z,False,False
Post-AI,113,220,7,2026-06-24T15:30:58.551Z,True,True
Post-AI,113,220,222,2026-06-24T15:09:10.390Z,True,True
Post-AI,91,220,7,2026-06-09T16:02:13.539Z,True,True
Post-AI,91,220,222,2026-06-09T14:53:53.871Z,True,True
Post-AI,77,220,4,2026-06-03T14:10:36.040Z,False,False
Post-AI,77,220,4,2026-06-03T14:10:34.949Z,True,True
Post-AI,77,220,222,2026-06-03T00:19:51.360Z,True,True
Post-AI,76,220,4,2026-06-02T05:14:12.594Z,True,True
Post-AI,76,220,222,2026-06-01T19:24:57.863Z,True,True
Post-AI,72,220,4,2026-05-27T11:09:48.608Z,True,True
Post-AI,72,220,4,2026-05-27T10:17:20.450Z,True,True
Post-AI,72,220,4,2026-05-27T09:54:07.628Z,True,True
Post-AI,72,220,4,2026-05-27T09:37:58.517Z,True,True
Post-AI,72,220,222,2026-05-27T05:47:18.873Z,True,True
Post-AI,72,220,222,2026-05-27T05:38:29.955Z,True,True
Post-AI,72,220,222,2026-05-27T05:26:31.206Z,True,True
Post-AI,72,220,222,2026-05-27T05:10:19.175Z,True,True
Post-AI,61,220,11,2026-05-13T15:23:58.051Z,True,True
Post-AI,61,220,222,2026-05-13T15:01:30.163Z,True,True
Post-AI,58,220,222,2026-05-11T19:06:07.442Z,False,False
Post-AI,52,220,4,2026-05-11T16:23:16.120Z,True,True
Post-AI,52,220,181,2026-05-08T20:08:06.722Z,True,True
Post-AI,52,220,222,2026-05-08T15:55:08.666Z,True,True
Post-AI,52,220,222,2026-05-07T17:11:22.096Z,True,True
Post-AI,52,220,222,2026-05-07T17:11:02.987Z,True,True
Post-AI,52,220,181,2026-05-07T12:19:28.516Z,True,True
Post-AI,52,220,181,2026-05-07T12:18:51.699Z,True,True
Post-AI,52,220,4,2026-05-07T09:57:53.012Z,True,True
Post-AI,52,220,4,2026-05-07T09:57:44.418Z,True,True
Post-AI,52,220,4,2026-05-07T09:56:51.686Z,True,True
Post-AI,52,220,4,2026-05-07T07:27:49.392Z,True,True
Post-AI,52,220,4,2026-05-07T04:25:23.852Z,True,True
Post-AI,52,220,4,2026-05-07T04:23:32.455Z,True,True
Post-AI,52,220,4,2026-05-07T04:23:05.585Z,True,True
Post-AI,52,220,181,2026-05-06T21:20:08.977Z,True,True
Post-AI,52,220,222,2026-05-06T18:41:28.002Z,True,True
Post-AI,52,220,222,2026-05-06T18:41:27.624Z,True,True
Post-AI,52,220,222,2026-05-06T18:24:51.964Z,True,True
Post-AI,52,220,222,2026-05-06T18:24:51.845Z,True,True
Post-AI,52,220,222,2026-05-06T18:24:51.750Z,True,True
Post-AI,52,220,222,2026-05-06T18:24:51.557Z,True,True
Post-AI,52,220,222,2026-05-06T18:24:50.792Z,True,True
Post-AI,50,220,222,2026-05-05T15:13:05.391Z,False,False
Post-AI,49,220,222,2026-05-05T14:59:11.919Z,True,False
Post-AI,49,220,222,2026-05-04T20:35:32.811Z,True,False
Post-AI,49,220,222,2026-05-04T20:28:14.120Z,True,False
Post-AI,49,220,11,2026-05-01T21:59:53.435Z,True,True
Post-AI,49,220,222,2026-05-01T21:06:35.712Z,True,True
Post-AI,45,220,11,2026-04-28T19:50:13.542Z,True,True
Post-AI,45,220,222,2026-04-28T02:11:17.179Z,True,True
Post-AI,43,220,222,2026-04-27T17:04:35.536Z,True,True
Post-AI,43,220,222,2026-04-27T16:53:26.033Z,True,True
Post-AI,43,220,222,2026-04-27T16:48:29.670Z,True,True
Post-AI,43,220,222,2026-04-27T16:45:43.203Z,True,True
Post-AI,43,220,222,2026-04-27T16:42:21.479Z,True,True
Post-AI,43,220,222,2026-04-27T16:41:30.615Z,True,True
Post-AI,43,220,185,2026-04-27T16:39:39.157Z,True,True
Post-AI,43,220,222,2026-04-27T16:38:24.124Z,True,True
Post-AI,43,220,185,2026-04-27T16:37:24.170Z,True,True
Post-AI,43,220,185,2026-04-27T16:35:14.751Z,True,True
Post-AI,43,220,185,2026-04-27T16:34:05.446Z,True,True
Post-AI,43,220,185,2026-04-27T16:33:13.859Z,True,True
Post-AI,43,220,185,2026-04-27T16:32:01.609Z,True,True
Post-AI,43,220,185,2026-04-27T16:30:04.928Z,True,True
Post-AI,41,220,222,2026-04-27T19:48:17.081Z,True,False
Post-AI,40,220,181,2026-04-24T16:46:15.300Z,True,False
Post-AI,39,220,4,2026-04-27T04:11:22.871Z,True,True
Post-AI,39,220,181,2026-04-24T16:39:43.557Z,True,True
Post-AI,34,220,185,2026-04-16T19:39:29.527Z,True,True
Post-AI,34,220,185,2026-04-16T19:20:50.957Z,True,True
Post-AI,34,220,185,2026-04-16T19:20:31.796Z,True,True
Post-AI,34,220,222,2026-04-16T15:31:08.783Z,True,True
